ID2,municipality,urban,pi_lowincome_1981_1984,pi_lowincome_1985_1989,pi_lowincome_1990_1994,pi_lowincome_1995_1999,pi_lowincome_2000_2004,pi_lowincome_2005_2009,pi_lowincome_2010_2014,pi_basiceducation_1981_1984,pi_basiceducation_1985_1989,pi_basiceducation_1990_1994,pi_basiceducation_1995_1999,pi_basiceducation_2000_2004,pi_basiceducation_2005_2009,pi_basiceducation_2010_2014,pi_notemployed_1981_1984,pi_notemployed_1985_1989,pi_notemployed_1990_1994,pi_notemployed_1995_1999,pi_notemployed_2000_2004,pi_notemployed_2005_2009,pi_notemployed_2010_2014,pi_manuallabour_1991_1994,pi_manuallabour_1995_1999,pi_manuallabour_2000_2004,pi_manuallabour_2005_2009,pi_manuallabour_2010_2014,ph_overcrowded_1981_1984,ph_overcrowded_1985_1989,ph_overcrowded_1990_1994,ph_overcrowded_1995_1999,ph_overcrowded_2000_2004,ph_overcrowded_2005_2009,ph_overcrowded_2010_2014,ph_nocarowned_2003_2009,ph_nocarowned_2010_2014,ph_oneadult_1981_1984,ph_oneadult_1985_1989,ph_oneadult_1990_1994,ph_oneadult_1995_1999,ph_oneadult_2000_2004,ph_oneadult_2005_2009,ph_oneadult_2010_2014,ph_rentedaccommodation_2000_2009,ph_rentedaccommodation_2010_2014,pi_residentialtransience_1981_19,pi_residentialtransience_1985_19,pi_residentialtransience_1990_19,pi_residentialtransience_1995_19,pi_residentialtransience_2000_20,pi_residentialtransience_2005_20,pi_residentialtransience_2010_20,pi_anycrime_1991_1994,pi_anycrime_1995_1999,pi_anycrime_2000_2004,pi_anycrime_2005_2009,pi_anycrime_2010_2014,pi_foreignborn_1981_1984,pi_foreignborn_1985_1989,pi_foreignborn_1990_1994,pi_foreignborn_1995_1999,pi_foreignborn_2000_2004,pi_foreignborn_2005_2009,pi_foreignborn_2010_2014,pi_anycharlson_1987_1989,pi_anycharlson_1990_1994,pi_anycharlson_1995_1999,pi_anycharlson_2000_2004,pi_anycharlson_2005_2009,pi_anycharlson_2010_2014,population_density_1981_1984,population_density_1985_1989,population_density_1990_1994,population_density_1995_1999,population_density_2000_2004,population_density_2005_2009,population_density_2010_2014,pi_age_grp1_1981_1984,pi_age_grp1_1985_1989,pi_age_grp1_1990_1994,pi_age_grp1_1995_1999,pi_age_grp1_2000_2004,pi_age_grp1_2005_2009,pi_age_grp1_2010_2014,pi_age_grp2_1981_1984,pi_age_grp2_1985_1989,pi_age_grp2_1990_1994,pi_age_grp2_1995_1999,pi_age_grp2_2000_2004,pi_age_grp2_2005_2009,pi_age_grp2_2010_2014,pi_age_grp3_1981_1984,pi_age_grp3_1985_1989,pi_age_grp3_1990_1994,pi_age_grp3_1995_1999,pi_age_grp3_2000_2004,pi_age_grp3_2005_2009,pi_age_grp3_2010_2014,pi_age_grp4_1981_1984,pi_age_grp4_1985_1989,pi_age_grp4_1990_1994,pi_age_grp4_1995_1999,pi_age_grp4_2000_2004,pi_age_grp4_2005_2009,pi_age_grp4_2010_2014,pi_age_grp5_1981_1984,pi_age_grp5_1985_1989,pi_age_grp5_1990_1994,pi_age_grp5_1995_1999,pi_age_grp5_2000_2004,pi_age_grp5_2005_2009,pi_age_grp5_2010_2014
4610007,461,3,25.628816893,26.03413809,26.59965494,26.646884273,25.903390962,26.265822785,26.786523644,20.711814137,22.433871987,23.408304498,24.106994517,23.689660666,22.10031348,20.658519499,32.194970506,34.514566838,40.392980351,42.240356083,43.600207761,45.991561181,50.31726847,8.940273357,9.0207715134,7.1677673073,4.7769740808,4.1773681825,4.4953724108,3.9859061881,5.0151318634,5.1365763413,4.5736013036,4.0956386983,3.4593280283,37.699281025,32.798064232,38.773419204,42.483803668,45.410471881,45.348207517,46.060606061,46.265857694,46.777386714,47.435127014,46.766388033,9.6801401414,9.5084609186,9.5864273927,8.2279814581,5.9523162983,5.1035254617,5.0808710065,14.160798576,15.079715168,16.795781525,17.698125617,18.120491584,4.1641593453,6.9173499199,11.085074841,12.241184282,10.077440391,8.8771064098,9.3632354523,9.328452411,9.9295035248,10.489614243,12.896045114,14.135021097,14.72276779,1138.8808281,1163.5266317,1146.5944898,1114.8663782,1076.0806273,1044.7478486,1019.656088,27.777109159,24.399208369,22.543159103,21.95445827,21.739351946,20.179536984,19.479401958,21.326272716,20.530581472,18.712639281,15.816652732,13.358467495,13.339282902,13.095622244,33.307257191,34.591461691,33.824302998,29.464417449,27.389443652,26.615570371,25.422179198,10.434468648,12.449345019,15.546841375,21.383957114,22.931526391,22.195390834,20.173174142,7.1548922855,8.0294034493,9.3730572426,11.380514435,14.581210516,17.670218909,21.829622459
4610008,461,3,17.225085911,18.464926077,19.344363693,18.099614586,17.600478111,16.814292148,16.90347151,17.978968966,18.300416742,17.33287388,16.083692701,14.225746269,11.627191633,9.8507462687,24.677835052,25.684177414,30.817999072,32.50815298,35.230838189,35.970574989,39.607441043,5.9560524287,5.6626148829,4.3926490363,2.4620927789,2.1092720082,1.9798416127,2.0691461498,1.0938692445,1.4829461196,1.8123138034,1.9095477387,2.3412985759,17.851387645,17.766008666,21.898597627,23.404811715,24.841410809,26.505429418,27.576808722,26.703406814,28.093403948,15.09715994,15.238324506,5.1474758934,4.1141626279,4.0375796891,3.9640470154,3.7789324516,3.5714285714,3.683737646,9.9534435704,11.557919315,14.883281608,17.299691317,19.148104728,2.5682398817,2.6353716286,2.7308891517,2.9197872571,3.1802513066,3.8318777293,4.3364132717,6.8722236739,7.5305396629,8.5383931218,10.234573435,10.659060201,11.527757434,414.44932163,433.07558936,414.63234842,410.7357345,400.88329922,408.36732467,424.82022229,22.966249832,19.610870908,16.417589507,16.324758493,17.591460024,18.65720524,19.393112138,19.349199946,18.92114474,17.793785614,14.001953761,10.830646058,10.698689956,11.980260395,33.44090359,33.302450072,30.996667025,27.786822968,25.397531413,25.032751092,24.91600168,17.251579938,18.396129298,21.771852489,26.571149463,28.344267764,25.502183406,19.928601428,6.9920666936,9.7694049825,13.020105365,15.315315315,17.83609474,20.109170306,23.78202436
4610009,461,3,16.682051958,17.687469763,19.187576768,21.730210292,22.802150165,23.529926496,25.008762706,20.42180306,21.86967632,21.896099025,21.722307208,20.106392571,18.274748924,16.955079351,21.798760385,22.680212869,29.434988594,32.817575654,34.697416334,36.778088904,44.181563267,9.0392392611,8.6852453411,7.2307959078,4.2177108855,4.3725902559,4.0206185567,3.4427425237,3.3963196246,2.9375764994,2.8693146222,2.4787085293,2.5041311809,28.274372131,27.567699439,24.403292181,29.286754003,35.376078915,38.882123721,39.129892795,40.467762326,44.571846792,25.263620387,28.116613808,5.4981930821,5.8074112397,5.758971872,5.4788502573,5.7602932513,5.3435628239,5.5395731585,11.94518659,12.618676491,13.37282488,15.400875736,18.408444378,2.8211667198,2.8712509144,2.9925470786,3.469472191,5.0012440906,5.7843385707,6.6124558749,4.5064712303,5.7817160905,7.6252350829,10.074562164,11.12180609,13.056431826,725.62253432,759.97429441,813.22291763,782.93630647,743.71522964,730.24273394,733.96314075,25.071724578,20.90953426,17.363600159,16.57899403,15.992784275,16.079574252,15.796772567,23.581447243,23.512557913,25.328554361,21.124179916,18.62403583,16.979219463,17.025970751,34.650940389,35.210924165,33.367468851,30.510077428,27.35755163,26.710593006,25.624054463,12.097545426,14.746403316,16.163167776,21.124179916,24.701418263,25.19006589,22.699193142,4.5983423653,5.6205803463,7.7772088525,10.66256871,13.324210002,15.04054739,18.854009077
4610010,461,3,24.967148489,26.14101705,27.9116317,27.876673312,29.507047192,29.129456182,29.495324434,32.611174458,31.966440422,30.881576632,29.739717224,28.69571796,26.903398244,24.712856614,42.049934297,41.893702546,45.993031359,47.735687838,46.995301872,46.598417193,48.415643734,11.87962963,11.485331814,8.393520791,5.2711827489,5.3097345133,2.9646075486,2.1385631221,2.3735810114,3.0244530245,3.6393412792,3.1852472758,3.7347012239,45.889101338,42.032745817,44.936214527,49.041580655,52.636014608,54.473179201,54.493515915,55.517369497,57.009931109,49.974762538,51.999642122,5.178184682,5.7320404993,8.7194354795,9.5882960788,7.6034128956,6.6334164589,7.8097568761,12.778996747,13.595933926,15.579577379,16.6885759,17.134646471,2.5820132219,3.2886973475,5.5945862176,8.4876074861,8.790593505,8.3127268901,9.7956519556,10.902536052,10.378827193,11.834235261,12.944393801,15.029405358,15.251213246,989.72982457,962.39755533,955.78308996,976.15570354,970.16505307,938.45098148,984.69498489,19.321441936,15.401980401,14.505630747,16.403641882,16.654789779,15.952017678,16.136968419,20.755893726,22.559129855,23.674966422,21.345472939,18.675557365,17.430420371,19.867449917,28.520643632,28.151454517,27.626820953,26.874051593,28.02097119,28.773609723,27.699954812,17.032555819,18.562413422,17.971897923,18.573596358,18.431232821,17.814489399,16.528593664,14.369464887,15.325021805,16.220683955,16.803237228,18.217448845,20.029462829,19.767033188
4610011,461,3,29.115479115,25.34980649,25.117873982,28.701448532,30.005509642,29.019607843,27.478448276,14.809468822,14.640410959,15.24822695,14.578651685,13.975875667,13.533923304,12.832764505,28.845208845,30.291753498,36.719531362,39.21292142,41.366391185,42.554621849,45.804158139,6.3032670455,6.4607101654,5.652892562,3.6862745098,3.4148443391,2.6912181303,2.286049238,2.4172139164,2.6677026677,2.633072296,3.2134570766,3.334684776,47.869095705,48.014042126,48.890964277,49.672536749,52.53296322,53.822393822,55.818161257,55.583785657,56.970912738,49.680036567,51.384152457,12.977200424,13.50262697,12.982666895,15.816650779,14.958724737,15.973460798,16.17010276,9.6541283335,10.007894044,11.188537426,12.275894465,13.867693385,5.6720257235,5.3647530709,6.4821618091,8.5330703883,9.6329649338,12.93239263,13.238059421,7.8128654971,8.5583654808,8.665555698,10.479338843,12.078431373,11.56953571,516.12683448,637.60313362,650.65844975,700.53961053,778.45311264,775.34028773,847.29882778,13.209003215,12.626389237,12.996979345,13.523968447,12.866693956,12.507706007,10.461326313,43.266881029,41.58937077,39.039921626,37.780643204,37.835993996,37.160079457,42.691488028,25.003215434,24.433859781,22.058943587,20.251820388,21.101105199,19.782176861,17.15557227,13.839228296,14.849168547,16.678912564,16.641383495,14.606358303,15.035276389,13.33834775,4.6816720257,6.5012116654,9.225242877,11.802184466,13.589848547,15.514761285,16.353265639
4610012,461,3,20.471359121,20.899424786,20.600225518,23.451136265,22.912053848,22.187444107,22.202423378,20.205128205,20.540609461,19.429730644,17.367609254,15.157790927,14.535984848,12.572533849,44.431530008,47.516123409,49.605343048,48.682277715,44.929589939,42.756215346,42.765502495,7.0082322357,7.3360407846,5.0836949783,2.8170273654,2.4411974341,2.3953911461,1.814442966,1.6213017751,1.852951657,2.0298208245,2.6632847178,2.7593126803,37.135637578,34.21810442,43.576940536,46.138996139,47.652194431,48.807687745,47.397397397,48.171580413,48.416176286,52.632903429,51.871791661,3.9041703638,4.158269515,5.1205432937,5.1358899258,5.1538567683,5.114061968,6.0124256797,10.452056066,11.910538287,12.611124223,13.583410997,17.233767222,2.7197140415,3.5005157298,3.8814121319,4.9692656098,6.4266509279,7.6424953517,8.9673913043,9.5391367959,10.226385636,12.235375443,12.514391994,13.065641209,12.633642195,2161.8641231,2084.4638729,2066.8382136,2076.7164345,2049.2447887,2095.8105796,2126.3313999,13.76175305,13.009283136,12.528444184,14.65545131,16.643714342,17.445662627,16.980535895,17.367316808,16.928829293,18.314803979,15.703655775,13.836972916,14.69513368,16.411779575,22.604708991,24.155492522,24.62778753,24.956324814,24.965571513,24.76117202,24.342770475,23.60711788,19.849149046,17.625642026,19.540601747,21.844055348,21.837532859,21.581142568,22.659103271,26.057246003,26.903322281,25.143966354,22.709685881,21.260498814,20.683771486
4610013,461,3,22.084659828,21.913216777,21.607506418,22.193211488,21.490483424,20.052602939,19.202193526,18.280851064,17.595238095,15.916808149,14.703303128,12.521457181,10.646709969,9.1525117456,39.794835515,37.421867923,37.850756838,33.524804178,29.979447771,28.251405768,30.125597028,6.4072975052,6.6144473455,4.2891609329,2.5031743153,2.3881125066,3.2128514056,1.9669199821,2.6857944127,3.3783054506,3.1799650553,3.0065359477,2.559394009,41.806615776,39.320054945,48.335059938,50.856697819,52.512886598,53.756045137,50.406032483,49.840293387,49.439102564,43.220289346,44.665750916,10.388406774,10.030854067,10.636934512,11.697174565,10.265245092,9.8573111664,9.3232131562,11.563111981,12.689545092,14.432989691,15.633994849,15.891751835,3.4999601371,3.7632421779,4.8439628116,5.9498040133,7.705695253,8.0278703423,8.0689453696,9.0854119426,8.4358679295,8.3028720627,8.5693861138,8.969707963,9.5082257209,1655.845314,1714.836829,1784.3759046,1805.4391323,1760.0518088,1743.3032202,1807.5602387,16.750378697,16.463414634,17.285485877,19.364652197,20.830582728,20.01211754,18.819748758,25.448457307,24.82754373,25.048854148,22.371731118,20.362479746,20.678582248,22.354659655,26.516782269,29.416112343,31.645644579,33.545895981,32.887235192,30.487730991,28.361086766,14.286853225,12.669376694,11.59471783,12.332533786,15.117325812,18.146016359,18.475021911,16.997528502,16.623552599,14.425297566,12.385186919,10.802376523,10.675552863,11.98948291
4610014,461,3,19.929830566,20.708295793,19.927874983,18.898623279,17.705136758,17.244636351,16.281407035,22.894324617,21.157631061,19.394717829,17.038418501,14.841901484,13.008415147,10.702089878,37.528878241,38.048374801,40.530252438,38.449377511,35.370246831,33.234381325,33.366834171,6.5595604762,6.7320993347,4.7965310207,2.8606126029,2.5594639866,2.6586732699,2.2368151036,2.4352230664,2.7094084954,2.9914087569,3.4735500319,3.8585543422,28.408408408,25.855986719,32.305891533,35.445889219,37.348109264,38.002773925,36.218114221,36.036798139,36.356090475,20.815047022,21.79912845,3.7979420019,4.503993816,5.295854975,4.7359298532,4.1056166056,4.0010103562,3.5993208829,9.8731306258,10.649410945,11.989719682,14.287432351,15.070880781,2.4667818626,2.8355853634,3.2406740602,3.3798434996,3.8163612318,4.0111679851,4.5609778017,8.4008331405,9.5498864699,9.9729925565,10.700466978,11.617865335,11.289782245,2139.6474727,2067.8884417,2124.1980895,2163.3534566,2159.0491804,2191.6874064,2269.3437919,16.433295597,15.169148831,15.372797542,18.775337042,20.975817117,22.615169846,22.65660106,19.10862182,19.035407831,18.906332517,14.631846894,12.337048933,11.703117729,13.179653096,25.263659656,26.846829076,28.013826876,29.079852927,30.044398262,30.176826431,29.257661544,23.732348209,20.628267087,17.230784003,17.073630621,17.650670697,18.189855747,18.58991642,15.462074718,18.320347174,20.476259062,20.439332516,18.992064991,17.315030247,16.31616788
4610015,461,3,24.150684932,24.033024203,27.305865459,29.879518072,31.961393388,32.225416906,33.00125959,26.48993808,27.597851113,27.577673907,26.0598345,26.476971305,25.021245599,23.691790687,46.579091407,48.530409225,53.948967193,54.052573932,52.962059019,50.402483901,52.815934066,10.58419244,10.941949617,9.152429554,4.990800368,4.5444139194,2.8094013955,2.8117715618,3.288173864,5.4442877292,6.875,6.2824956672,6.3916654935,47.314682459,42.210068714,50.412314458,52.529805176,54.101589982,54.836445318,55.841584158,57.393555811,57.860047679,49.985736699,51.689805076,6.1452513966,4.4457227381,8.4366446627,9.2360776761,8.5823877257,7.8682673589,8.67281986,11.856314653,12.835213612,14.184930863,15.501954428,16.533457249,2.9381587538,3.025540275,7.1439486553,12.087912088,13.446757705,14.490554586,16.232509675,9.7041643113,10.074008616,10.996714129,10.905258487,12.81048758,12.637362637,1603.259469,1521.4115036,1565.6167342,1588.4381736,1602.2934263,1576.0387288,1606.4078732,18.487081429,15.544204322,16.442542787,18.606051483,20.670099246,20.423336621,19.916641858,19.438485216,20.290766208,21.042176039,19.80279994,18.707559137,19.444655185,21.978267341,26.312843951,24.620825147,24.067848411,24.642480807,25.930900679,26.439572111,25.066984221,19.41983024,20.133595285,18.58190709,17.123287671,16.580852175,17.032091647,16.515331944,16.341759164,19.410609037,19.865525672,19.825380099,18.110588762,16.660344435,16.522774635
4610016,461,3,19.61722488,20.266464471,20.078240643,21.856477561,22.338025142,22.996706915,23.523643495,24.706482899,23.780332056,23.906083244,22.237380628,20.906432749,18.298064954,15.564289725,32.180451128,29.71187175,33.234672304,34.991532599,36.531642849,38.133918771,41.53410329,9.5978905735,9.6422523285,8.3915332545,5.6201975851,4.9684027021,3.2363706415,2.6300059773,2.4925224327,2.2773426168,2.5015069319,1.8606796863,3.0104321908,32.556112443,28.847296494,41.802806073,42.708178162,44.736842105,44.832078749,44.841567803,45.141017781,45.900178253,24.129560798,24.628639335,4.1355807313,4.4592670314,5.6425855513,5.540497449,5.7342890482,5.9785816679,6.6497628006,12.312089773,12.938557435,13.776321947,14.525719679,16.655877185,2.0310320781,2.7167712493,3.4462785983,3.4946440781,5.1020408163,6.4439330212,8.7125839951,7.1684587814,7.8541226216,8.9542760373,10.422262813,12.20636663,11.821747657,1765.5978884,1726.4133486,1700.4264341,1621.2342166,1556.2593761,1551.2261218,1612.4756614,21.827057183,18.254420993,14.523602664,14.68510218,15.480145547,15.919371478,17.43280391,20.092398884,22.268967484,23.921227918,20.770341108,17.758266097,17.736687564,18.471288943,34.998256625,33.827723902,31.704315088,28.808022487,27.289985762,27.299420681,26.626450825,12.543584379,15.302338848,19.200695048,23.490085847,24.458155355,21.807793032,18.310934637,10.538702929,10.346548774,10.650159282,12.246448378,15.013447239,17.236727244,19.158521686
4610017,461,3,19.055596273,20.350058343,19.128643369,18.080373973,18.992306532,20.07564063,21.185071181,24.295350518,24.471959213,24.27184466,23.812686815,22.280503551,20.338575096,18.867477492,25.526122919,29.303772851,33.58766977,36.409560431,39.342283904,42.598024082,46.948826472,9.745198707,9.8620221669,7.2635389953,4.5230009262,4.2708734129,3.7988650694,2.7033352838,2.7411282985,2.4740171713,2.1437578815,2.0451339915,2.542275394,29.188198033,27.167298197,32.064790061,36.195817268,38.801906059,40.560306031,41.966838193,42.488565732,44.51716615,27.703798055,28.625559766,4.5610190385,4.379641173,4.6920659425,3.6087423053,2.9777256741,2.6505876592,2.5083918218,11.10933759,10.816260163,11.405514459,13.216406574,14.33868974,2.3003802281,2.4231648463,3.1927083333,3.5380257602,3.5271101174,4.1857764877,4.9500928505,8.9334195217,10.422707157,11.980698183,14.165032433,15.429144798,16.806464025,584.03227447,582.74498044,568.37934604,554.03673035,529.63275522,509.93481476,510.10764113,25.754119138,21.630683261,18.583333333,17.829084496,16.880939072,15.924528302,15.494428969,23.029150824,19.908559817,18.557291667,15.509593287,13.275572946,11.738751814,12.018337976,34.790874525,35.072390145,34.661458333,30.848164181,26.702068195,24.36574746,23.665273909,10.36121673,13.6499873,16.34375,21.094543317,25.136948016,26.42670537,23.206824513,6.0646387833,9.7383794768,11.854166667,14.718614719,18.004471772,21.544267054,25.615134633
4610018,461,3,41.961694719,42.500742501,43.134063332,40.800833581,42.68738574,41.690001647,40.490498619,36.594803759,38.423053832,35.741372772,35.255616487,35.83855254,34.912118409,33.863594807,53.724124589,55.746955747,59.292690145,54.986603156,55.880560634,55.31213968,59.866818256,13.089295618,14.200654957,10.252894576,6.5887003789,7.9259379568,4.3300970874,3.2411537318,3.4832451499,4.4918998527,4.7949628673,4.2997755137,3.9026862646,58.723097271,55.59630102,54.169084929,57.875295508,59.812810763,60.37763466,59.328,61.759700477,63.042091837,66.048160976,67.171556122,16.887340302,16.874883461,17.746532396,16.08136634,17.803258902,22.299040347,21.303156399,13.298009822,14.241846675,15.236075455,14.686654644,15.962493105,9.7694241067,10.165716322,12.584330305,13.054187192,17.013955267,22.894424674,23.178167038,10.377821394,10.076945842,12.99493897,14.22912858,17.245923242,17.622218613,373.43707958,366.17754644,362.5767596,357.64592392,341.25349436,329.93675252,337.03595035,16.883400721,14.228439059,13.070072861,13.847837986,14.366277958,12.297350732,12.271363592,38.29089717,37.615823236,37.788971845,36.070060208,34.438921812,36.170423092,37.723797542,19.254726259,20.964005702,22.191238644,21.966794381,21.181418467,20.086990905,19.316752153,13.801770298,13.35531005,12.026625888,11.868272213,13.477346588,15.14432582,14.45853092,11.769205551,13.836421953,14.923090762,16.247035213,16.536035175,16.30090945,16.229555792
4610019,461,3,25.827034456,26.413263243,28.696640156,32.867532892,34.576438627,35.313615502,36.526058916,42.270820851,41.60106442,39.883697614,36.3190978,32.80572995,31.593406593,28.814021068,52.782412406,53.295592398,56.524914787,52.676309553,49.230262616,45.823064502,47.660946075,15.988254354,16.433766446,11.484317115,7.1216112858,6.9256903911,3.098151523,3.3178294574,3.2100772044,3.2468193384,3.4878907059,4.1731386559,4.276652343,51.3620677,47.945759968,49.239766082,52.852574022,55.494728305,57.391833012,57.740672026,60.465595385,62.608783647,62.601751674,62.487350739,4.3921685402,5.0712463443,6.5859533469,8.1952356292,7.1030821031,7.0961476206,8.457106274,13.810301832,15.549465992,17.254480287,18.702373177,20.827674934,2.8925323978,3.9363034532,5.3835475889,7.6740361776,10.020698892,12.452944748,14.265952968,11.262056786,11.743223503,11.898341097,12.126450976,12.43307555,12.31814618,2409.2221444,2313.0134702,2285.5875483,2265.0484472,2265.9074056,2271.9472024,2293.7526982,12.894680318,12.697560685,12.251795522,13.319934223,15.073663704,16.338797814,15.853731882,21.794229255,21.106936244,22.258434426,21.377672209,19.937903324,20.279295689,23.34756721,20.441039593,22.955806048,24.636369123,28.107680127,30.95701936,31.24468731,30.480543694,24.40753204,21.434961532,18.027641982,15.865765272,15.408498722,16.010928962,16.112347387,20.462518794,21.804735492,22.825758947,21.32894817,18.622914891,16.126290225,14.205809827
4610020,461,3,33.060508623,36.189766518,34.769393419,34.938633938,37.688308226,39.57018133,38.321659483,46.959459459,44.234146341,39.974596262,35.904605263,36.379874963,35.027845209,32.846924177,66.01870798,63.785394933,64.080877494,58.25773746,54.198880299,52.711409396,53.607969844,14.321357285,14.687833511,9.7840575846,5.8255033557,6.1927840603,3.8327526132,2.1069004525,2.2415039769,2.6855123675,2.8154923539,2.1348791178,2.3425863236,64.353850788,59.375837128,59.972202919,64.714989444,65.062671085,66.872803935,68.528494471,71.226942426,71.229574069,69.838142153,70.064291455,5.3945249597,6.9985067198,10.17699115,11.71706817,10.474410879,11.699802228,13.753327418,16.847678523,17.193932828,19.517641804,23.814317673,23.85658711,2.6816512741,3.9396560008,7.8685944723,9.2807424594,8.2721488008,9.656545545,12.362508226,16.423509796,16.479450244,15.728388474,15.969074913,17.087248322,16.383952612,1308.2874489,1211.7772163,1183.8889715,1204.3731589,1189.3078025,1170.0344344,1239.367314,9.3023255814,8.840203709,9.5209993115,10.769528229,12.325012237,11.00049776,10.585691454,22.065205297,22.696262131,26.940100325,30.075406032,27.107195301,26.022896964,30.769953934,17.42516969,20.707216297,22.346808301,23.878576953,28.037200196,30.801393728,27.517157093,19.773005452,17.939848179,14.881479296,12.50966744,13.441018111,16.007964161,16.452007145,31.43429398,29.816469684,26.310612767,22.766821346,19.089574156,16.167247387,14.675190373
4610021,461,3,26.586977504,28.063954212,27.924261193,28.258314726,27.331283004,24.989457196,23.792176769,38.798798799,36.19771199,31.455843777,27.358679007,23.772900644,21.060253101,18.098821788,53.508055535,49.614283937,47.507815726,42.130309618,37.648697267,35.249111392,36.762598519,11.974252066,11.403560308,7.7177508269,4.367732996,3.9407690471,3.3780011167,2.8153484269,3.0065448596,3.0180816025,3.6227876106,3.3571068367,3.2938076416,49.737028421,45.884135841,48.683478583,52.564478312,55.199836868,56.301057988,56.134315007,57.387258411,58.097403045,51.149001859,51.050492526,5.1074975445,6.690414212,9.2370536303,10.655351249,9.4513620331,8.7695652174,9.1754650578,13.782145589,14.071587309,15.093885412,16.559501434,17.534557849,3.6127471603,3.6136144895,4.6260125828,6.1723944565,6.6393833439,6.6474106017,7.6431121748,10.407145825,10.676576417,10.827800952,11.054372425,11.970600639,10.956532123,1929.2538538,1854.8169828,1974.9810386,2025.8206783,2042.1811476,1994.7141565,2070.5734728,12.042490534,11.387697961,13.162547802,15.288792758,17.474570884,17.749481307,17.118531016,25.489061843,28.598302564,30.256178297,29.11960266,25.814526383,24.506732842,26.295758622,21.255784602,22.241665938,25.260084707,28.142273492,30.757310871,32.016598186,30.164397536,18.579091292,16.711873305,13.047411489,12.505006809,12.897329943,13.498230341,14.858555342,22.633571729,21.060460233,18.273777705,14.944324281,13.05626192,12.228957325,11.562757484
